Seed,arrival rate,"(3,5)","(5,5)","(7,5)","(5,10)","(10,10)","(20,10)"
400137271,0.6446510067,0.0945702910,0.1995730038,0.2688801994,0.0491531889,0.1770815400,0.3106722018
400137271,0.6513557047,0.0946455897,0.2001743663,0.2690317348,0.0493236622,0.1770312799,0.3107042407
400137271,0.6580604027,0.0947606380,0.1999854399,0.2689688662,0.0492579489,0.1773370131,0.3104988654
400137271,0.6647651007,0.0945846210,0.1998748502,0.2686087002,0.0492703637,0.1771663760,0.3109497718
400137271,0.6714697987,0.0945268289,0.1997864552,0.2687950520,0.0492005092,0.1772287966,0.3109574295
400137271,0.6781744966,0.0947020550,0.1997428954,0.2685284563,0.0492107874,0.1771589549,0.3109873619
400137271,0.6848791946,0.0945767743,0.1998205990,0.2689466079,0.0492221153,0.1772721796,0.3109710225
400137271,0.6915838926,0.0947790043,0.1998233840,0.2687118099,0.0492571759,0.1770840332,0.3107671762
400137271,0.6982885906,0.0946438002,0.2000517608,0.2690064911,0.0491099137,0.1771637592,0.3106376779
400137271,0.7049932886,0.0946707766,0.2002290716,0.2684957260,0.0493038662,0.1773674627,0.3105633283
400137271,0.7116979866,0.0947123702,0.2000264606,0.2687404842,0.0492227678,0.1771594135,0.3110414240
400137271,0.7184026846,0.0946932402,0.2000985821,0.2690784995,0.0492650705,0.1771959123,0.3109821679
400137271,0.7251073826,0.0945644035,0.2000975237,0.2691555615,0.0493196171,0.1772758221,0.3104227478
400137271,0.7318120805,0.0945404596,0.1998258496,0.2689565097,0.0492260038,0.1771389548,0.3107888935
400137271,0.7385167785,0.0946903046,0.2000714569,0.2691016911,0.0492490361,0.1773502552,0.3109638370
400137271,0.7452214765,0.0948033439,0.1998679315,0.2687539494,0.0492203375,0.1771447903,0.3112314806
400137271,0.7519261745,0.0946117998,0.1999986093,0.2687828033,0.0492932943,0.1772824690,0.3106366972
400137271,0.7586308725,0.0947815112,0.1998783925,0.2683342364,0.0491306953,0.1770392047,0.3109704193
400137271,0.7653355705,0.0945855755,0.1999342433,0.2689929897,0.0493035595,0.1771182666,0.3109262134
400137271,0.7720402685,0.0947105242,0.2001132803,0.2690557189,0.0491849724,0.1770609442,0.3110391818
400137271,0.7787449664,0.0945376532,0.1997534771,0.2684701327,0.0492493050,0.1771003278,0.3111587624
400137271,0.7854496644,0.0948505598,0.1998855233,0.2688086434,0.0493640525,0.1770779559,0.3106756248
400137271,0.7921543624,0.0945265599,0.2000945844,0.2689514740,0.0492428026,0.1773115466,0.3108234866
400137271,0.7988590604,0.0945971355,0.1997577927,0.2683726358,0.0492601184,0.1770513917,0.3109582420
400137271,0.8055637584,0.0945745598,0.1999796592,0.2693035351,0.0492077852,0.1772556433,0.3113048443
400137271,0.8122684564,0.0945656537,0.1997834391,0.2689349653,0.0492772201,0.1770070334,0.3107549058
400137271,0.8189731544,0.0944253296,0.1998272056,0.2691024745,0.0492070461,0.1772457038,0.3107152242
400137271,0.8256778523,0.0945861059,0.2001611641,0.2684189317,0.0492015279,0.1772710745,0.3106352099
400137271,0.8323825503,0.0945179042,0.1999762404,0.2688190645,0.0491494533,0.1771018188,0.3109778410
400137271,0.8390872483,0.0946433377,0.1999579091,0.2690162162,0.0492283531,0.1771658577,0.3110605707
400137271,0.8457919463,0.0944760660,0.1997270130,0.2690386373,0.0493389670,0.1772324011,0.3114892752
400137271,0.8524966443,0.0945262781,0.1997256838,0.2687262391,0.0491478703,0.1773377951,0.3108531746
400137271,0.8592013423,0.0945721654,0.2000384574,0.2685781078,0.0493634092,0.1773479826,0.3108849424
400137271,0.8659060403,0.0945655117,0.1999972576,0.2689134472,0.0494390896,0.1774164091,0.3105713090
400137271,0.8726107383,0.0945812396,0.1998878992,0.2685442902,0.0493096046,0.1770880216,0.3107667458
400137271,0.8793154362,0.0945466332,0.1999490688,0.2685844787,0.0493505075,0.1773398246,0.3112546865
400137271,0.8860201342,0.0944650280,0.1997462205,0.2687572684,0.0493781725,0.1770298368,0.3107923989
400137271,0.8927248322,0.0946164549,0.1998883470,0.2687120884,0.0493511577,0.1769903033,0.3108413370
400137271,0.8994295302,0.0946228614,0.2000402258,0.2688000314,0.0493424345,0.1772614302,0.3105295304
400137271,0.9061342282,0.0945718011,0.1998739239,0.2688950196,0.0491944024,0.1771991574,0.3104674283
400137271,0.9128389262,0.0945203938,0.1999155582,0.2688161890,0.0492882226,0.1772294321,0.3105574602
400137271,0.9195436242,0.0944669594,0.1997157701,0.2690909494,0.0493138953,0.1771880875,0.3107077563
400137271,0.9262483221,0.0943404982,0.1999318600,0.2686841745,0.0491981747,0.1770978464,0.3110870739
400137271,0.9329530201,0.0946667940,0.1999606181,0.2691728716,0.0492652127,0.1771848480,0.3109009004
400137271,0.9396577181,0.0945451140,0.2000286956,0.2685865667,0.0492689094,0.1772047783,0.3112956835
400137271,0.9463624161,0.0946045468,0.1999020922,0.2689082887,0.0491650943,0.1771296266,0.3111912706
400137271,0.9530671141,0.0944205695,0.2000933595,0.2689518014,0.0491777622,0.1770264746,0.3105251932
400137271,0.9597718121,0.0946207718,0.1999148746,0.2687165014,0.0492337899,0.1770107147,0.3103335947
400137271,0.9664765101,0.0946414618,0.1998200021,0.2687421029,0.0492875085,0.1770946414,0.3108150641
400137271,0.9731812081,0.0946062531,0.1997302831,0.2688724088,0.0492277075,0.1771295560,0.3103111230
400137271,0.9798859060,0.0945582629,0.1998455601,0.2685750542,0.0492305993,0.1771804240,0.3104136583
400137271,0.9865906040,0.0946167136,0.1999187969,0.2685989402,0.0492342151,0.1772286684,0.3108387468
400137271,0.9932953020,0.0946328954,0.1999789813,0.2687283022,0.0492058550,0.1772672324,0.3106195255
400137271,1.0000000000,0.0946761990,0.2000846625,0.2690016787,0.0493030109,0.1772084413,0.3104498307

